名称,邮编
中铁（广州）投资发展有限公司,471002.0
北京聚力天和科技有限公司,450000.0
中交路桥华北工程有限公司,201802.0
深圳金三立视频科技股份有限公司,450016.0
成都华凯达交通设施有限公司,400074.0
贵州省公路局,250000.0
中铁电化（西安）通号设备有限公司,250101.0
东莞市壹特电子有限公司,401320.0
中铁隧道局集团有限公司设备分公司,310006.0
武汉菲思数联科技有限公司,610041.0
郑州祥和集团有限公司,101300.0
北京创智远景科技有限公司,400000.0
中国银行股份有限公司,30032.0
中交简石数字科技（苏州）有限公司,100176.0
中交（上饶）汽车综合试验有限公司,430000.0
上海巴兰仕汽车检测设备股份有限公司,710064.0
山东制创数字技术有限公司,610031.0
陕西恒睿弘毅信息科技有限公司,230601.0
中建八局第二建设有限公司,518000.0
广西交通职业技术学院,200001.0
中国人民解放军火箭军工程设计研究院,723001.0
中国汽车工程研究院股份有限公司,410004.0
YU JUN,331700.0
吴涵,100097.0
广西柳梧铁路有限公司,331700.0
北京博瑞翔伦科技发展有限公司,618000.0
福州轨道交通设计院有限公司,518057.0
北京化工大学,401121.0
江西方兴科技股份有限公司,266520.0
常熟理工学院,430000.0
上汽通用五菱汽车股份有限公司,
深圳劲鑫科技股份有限公司,312300.0
广东东方思维科技有限公司,410100.0
北京兴宇科技有限公司,266000.0
上海谷元电气科技有限公司,361021.0
BEIJING SENSETIME TECH DEVELOPMENT CO LTD,467000.0
广西交通工程检测有限公司,50043.0
广西交通设计集团有限公司,266031.0
高云雷,215123.0
北京铁科特种工程技术有限公司,201306.0
李宁（中国）体育用品有限公司,453500.0
上海汇谷岩土工程技术有限公司,400060.0
HUAWEI TECH CO LTD,510600.0
业超电气传动技术（上海）有限公司,116021.0
中交第四航务工程局有限公司,401121.0
中交四航局第六工程有限公司,310020.0
上海城建智慧城市运营管理有限公司,451191.0
沈阳慧筑云科技有限公司,528400.0
中煤科工集团沈阳研究院有限公司,430063.0
交通运输部天津水运工程科学研究所,211102.0
UNIV DALIAN TECH,723000.0
杭州高讯物联网科技有限公司,650000.0
西安长铁建筑工程有限公司,526000.0
四川省亚通工程咨询有限公司,610000.0
芜湖泓鹄材料技术有限公司,621000.0
浙江佐通信息技术有限公司,610031.0
广州市高速公路有限公司,100083.0
保时捷股份公司,310000.0
常州格林照明股份有限公司,710055.0
成都弓网科技有限责任公司,210024.0
山西德通泰工程机械有限公司,710065.0
广州大学,430063.0
中交（长沙）建设有限公司,210003.0
成都建工第三建筑工程有限公司,530000.0
中铁二十四局集团福建铁路建设有限公司,712000.0
党伟荣,610000.0
BEIJING XIAOMI MOBILE SOFTWARE CO LTD,211500.0
中化学交通建设集团有限公司,510000.0
中化学交通建设集团第一工程有限公司,264200.0
四川泸石高速公路有限责任公司,311203.0
中铁电气化局集团西安电气化工程有限公司,518000.0
中科易捷（北京）科技有限责任公司,710075.0
诺基亚网络有限公司,430063.0
成都零一通途科技有限公司,710049.0
新拓尼克科技（成都）有限公司,215600.0
浙江长辉交通安全科技有限公司,200231.0
中铁二十局集团第一工程有限公司,314000.0
程瑜,610031.0
中铁一局集团有限公司智能科技分公司,250061.0
广西职业技术学院,410083.0
江苏葆隆智能科技有限公司,100048.0
中交中南工程局有限公司,430040.0
山东通维信息工程有限公司,310000.0
云南临双高速公路有限公司,100191.0
江苏省测绘工程院,518061.0
武汉光网信息技术有限公司,
宁波市建设集团股份有限公司,250061.0
MENG JUN,200436.0
ZONG ZAIFENG,361021.0
ZHU JINGUO,210000.0
ZTE CORP,215126.0
LIU JIANYE,710000.0
XIE GUOSHENG,310000.0
YOU SHILIN,710000.0
ZHAO YOUCHUN,362012.0
HUANG YANEN,110044.0
ZHU XIAODONG,450044.0
鱼快创领智能科技（南京）有限公司,300350.0
北京国铁华晨通信科技有限公司,201100.0
中国电建市政建设集团有限公司,121000.0
南方电网调峰调频发电有限公司工程建设管理分公司,250357.0
佳木斯大学,30032.0
佳木斯信电科智能科技有限公司,210037.0
宁波市海曙区交通投资建设有限公司,200032.0
中铁十一局集团城市轨道工程有限公司,200092.0
中铁十一局武汉重型装备有限公司,610039.0
铁正检测科技有限公司,610039.0
铁正河北雄安检测技术有限公司,400044.0
浙江佳盾机械有限公司,528000.0
CHINA RAILWAY SIGNAL & COMMUNICATION SHANGHAI ENG BUREAU GROUP CO LTD,213000.0
SHANGHAI ZHONGLIAN TECH LTD CO,250000.0
贵州新思维科技有限责任公司,200032.0
衢州市计量质量检验研究院,201203.0
北京中煤煤炭洗选技术有限公司,553001.0
中国航空工业集团公司洛阳电光设备研究所,450000.0
UNIV SHANDONG,400010.0
太原西北二环高速公路发展有限公司,67000.0
英华达(南京)科技有限公司,100083.0
CHINA RAILWAY NO 9 GROUP ELECTRICAL ENG CO LTD,710021.0
CHINA RAILWAY NO 9 GROUP CO LTD,50000.0
威海双丰韩柏温度智能控制股份有限公司,123000.0
拓维信息系统股份有限公司,250061.0
南京纳尼亚科技有限公司,100124.0
中建轨道电气化工程有限公司,710000.0
奥明（杭州）基因科技有限公司,710000.0
苏州南智传感科技有限公司,710119.0
广东大道检测技术有限公司,530007.0
江苏启航开创软件有限公司,100085.0
南京气象科技创新研究院,210000.0
佛山市南海汗高轨道交通设备有限公司,271000.0
中铁十五局集团第二工程有限公司,300000.0
中铁大桥局第七工程有限公司,610000.0
禾多科技（北京）有限公司,274000.0
中天交通建设投资集团有限公司,214028.0
中信建设有限责任公司,200092.0
上海城建隧道装备有限公司,610041.0
河南科技大学,233010.0
哈尔滨学院,30006.0
山东博工建筑智能化工程有限公司,201822.0
中建七局交通建设有限公司,510600.0
山东盟泰环境技术创新中心有限公司,210000.0
深圳大器时代科技有限公司,450000.0
中煤隧道工程有限公司,100081.0
中科芯集成电路有限公司,518057.0
深圳曦华科技有限公司,400067.0
江苏天安智联科技股份有限公司,526040.0
中国铁道科学研究院集团有限公司节能环保劳卫研究所,250061.0
国网四川省电力公司,214100.0
南方电网电力科技股份有限公司,116000.0
中铁一局集团第三工程有限公司,310015.0
谢建国,100089.0
南京智城科技有限公司,200120.0
上海医加医科技有限公司,200092.0
四川憨憨豆匠食品有限公司,610031.0
北京小米移动软件有限公司,250000.0
深圳升华智选科技有限公司,511458.0
南京东创节能技术有限公司,211167.0
浙江锐诚科技有限公司,200240.0
旭能（深圳）建设有限公司,200070.0
上海市建筑科学研究院有限公司,401120.0
成都川越消防工程有限公司,150001.0
浙江星宗新能源科技有限公司,518000.0
哈工（青岛）交通智能装备科技有限公司,250101.0
浙江杭温铁路有限公司,310015.0
PENG BO,250199.0
河源市耕耘天下农业发展有限公司,454003.0
上海瑞泰消防设备制造有限公司,528011.0
湖南亚星检测技术有限公司,
广州炫视智能科技有限公司,30010.0
陕西建工机械施工集团设备租赁有限公司,578101.0
深圳市深鹏达电网科技有限公司,226500.0
丽水连兴智能设备有限公司,
广东建科节能环保科技有限公司,100020.0
广东省建筑科学研究院集团股份有限公司,710021.0
绵阳市中心医院,430071.0
西南科技大学,453000.0
天津七一二移动通信有限公司,400067.0
UNIV XIHUA,524088.0
CHENGDU XINFAN FOOD CO LTD,410100.0
NATIONAL ENGINEERING TECH RESEARCH CENTER FOR PRESERVATION OF AGRICULTURAL PRODUCTS,363100.0
LIU JIAN,610031.0
中铁三局集团第四工程有限公司,510000.0
中铁投资集团有限公司,850007.0
中国铁建昆仑投资集团有限公司,130000.0
胡睿,510510.0
广州市爱特思电子科技有限公司,233400.0
江苏润扬大桥发展有限责任公司,618000.0
无锡牧宇自动化科技有限公司,332000.0
成都两江鼓风机有限公司,610031.0
窦冰,100089.0
山东龙泰节能技术有限责任公司,528000.0
武汉市勘察设计有限公司,116000.0
四川交建城投建设有限公司,510000.0
北京朗威达科技发展有限公司,402247.0
中国铁道科学研究院集团有限公司标准计量研究所,516000.0
四川尚扬机电设备有限公司,201805.0
SHANG HAI AICAN ROBOT GROUP CO LTD,250061.0
SHENZHEN ZHILE TECH LTD CO,610000.0
南京九维正时智慧城市信息科技有限公司,215000.0
三峡高科信息技术有限责任公司,221000.0
长电新能有限责任公司,30051.0
深圳市金瑞铭科技有限公司,200240.0
中国人民解放军军事科学院系统工程研究院,710043.0
中核二十五建设有限公司,401120.0
中国科学院微小卫星创新研究院,721000.0
上海微小卫星工程中心,610000.0
中国建筑土木建设有限公司,710043.0
广州市盾建建设有限公司,518000.0
中国电建集团贵阳勘测设计研究院有限公司,250012.0
北京瓦特曼智能科技有限公司,400015.0
上海舒谦智能技术有限公司,318001.0
中交资产管理有限公司,610000.0
中国能源建设集团江苏省电力设计院有限公司,471000.0
中国科学院大学,100089.0
江西协成锂业有限公司,402247.0
水利部水利水电规划设计总院,510440.0
沈阳图腾文化发展有限公司,100031.0
北京卓视智通科技有限责任公司,100000.0
中国民航大学,50013.0
UNIV GUANGDONG OCEAN,100160.0
国网河北省电力有限公司邯郸供电分公司,130011.0
上海青济新材料发展有限公司,250101.0
山东高速基础设施建设有限公司,100085.0
山东高速济潍高速公路有限公司,66000.0
洛阳市规划建筑设计研究院有限公司,610031.0
FANG KEFENG,476000.0
广州用能互联网有限公司,221000.0
广州珠江黄埔大桥建设有限公司,101300.0
广州地铁建设管理有限公司,300000.0
福建友谊胶粘带集团有限公司,100102.0
北斗星通智联科技有限责任公司,650217.0
天津海威斯特高压泵制造有限公司,210000.0
核工业南京建设集团有限公司,100088.0
中铁四院集团南宁勘察设计院有限公司,310014.0
浙江交通资源投资集团有限公司,530031.0
中铁十五局集团城市轨道交通工程有限公司,314400.0
京昆高速铁路西昆有限公司,130012.0
广东省高速公路有限公司,624000.0
青海智汇交通一卡通信息技术有限公司,301700.0
成都交控轨道科技有限公司,312000.0
河南鑫合物联科技有限公司,100079.0
SHENZHEN THINKTANK COMP SYSTEM CO LTD,311203.0
HE WEN,433000.0
SHAN QIANG,300000.0
南京昕翔交通设施工程有限公司,250003.0
青岛峻海物联科技有限公司,201306.0
吉林省瑞凯科技股份有限公司,610031.0
浙江衢丽铁路有限公司,100193.0
中国铁路上海局集团有限公司杭州铁路枢纽工程建设指挥部,215125.0
山东省物化探勘查院,110001.0
中央军委后勤保障部信息中心,210016.0
山东省工业技术研究院,518055.0
四川省交通建设集团有限责任公司,102206.0
四川华麟盛建设工程有限公司,243061.0
四川交投设计咨询研究院有限责任公司,272000.0
重庆中环建设有限公司,200433.0
山西交通控股集团有限公司吕梁北高速公路分公司,100191.0
VIVO MOBILE COMMUNICATION CO LTD,430056.0
杭州水务数智科技股份有限公司,430014.0
安徽交控工程集团有限公司,313000.0
青岛交通科技信息有限公司,610000.0
东莞市欣美电子材料有限公司,528100.0
中国南方电网有限责任公司超高压输电公司贵阳局,225007.0
广东省核工业地质局测绘院,410000.0
河南鸣宇电力科技有限公司,250101.0
广州万玺科技有限公司,101300.0
深圳市鸿欣宇电子科技有限公司,430000.0
岚图汽车科技有限公司,102600.0
西安恒泰永畅交通科技有限公司,
陕西百宁工程有限公司,150090.0
中铁科学研究院有限公司,215126.0
四川铁科建设监理有限公司,518129.0
安徽三联学院,210046.0
中铁四局集团第一工程有限公司,200949.0
山东高速工程建设集团有限公司,610000.0
张勇,518000.0
晟蓝禾悦环境科技（山东）有限公司,330000.0
维飒科技(西安)有限公司,410005.0
中交基础设施养护集团宁夏工程有限公司,430000.0
中铁四局集团第二工程有限公司,50051.0
山东黄金矿业（莱州）有限公司焦家金矿,200000.0
新疆建筑科学研究院（有限责任公司）,210000.0
CASCO SIGNAL LTD,710043.0
国网安徽省电力有限公司建设分公司,410100.0
广西交通投资集团河池高速公路运营有限公司东兰分公司,101100.0
山东方垠智能制造有限公司,201208.0
核工业赣州工程勘察设计集团有限公司,610041.0
绍兴市柯诸高速公路有限公司,210019.0
UNIV CHINA MINING,101312.0
上海弈隐科技有限公司,266590.0
四川工程职业技术学院,610300.0
湖北海创科技有限公司,523860.0
深圳市市政工程总公司,410114.0
南京联迪信息系统股份有限公司,250023.0
中铁十五局集团第五工程有限公司,850000.0
中国铁路兰州局集团有限公司兰州工程建设指挥部,215000.0
韶关市恒建智能工程有限公司,215000.0
山西省水利建筑工程局集团有限公司,510430.0
山西太忻滹沱河供水有限公司,518000.0
湖北交投科技发展有限公司,412007.0
LIU CHUNMEI,510000.0
国网河北省电力有限公司建设公司,66000.0
河北电力工程监理有限公司,266000.0
中冀建勘集团有限公司工程测量监测中心,30000.0
江苏格睿特管网工程有限公司,430074.0
中铁建申昊科技(上海)有限公司,271000.0
温竣然,250012.0
刘昊宁,250000.0
梁旭,710000.0
于洪权,250101.0
陈曦昊,214107.0
BEIJING RUITU TECH LTD,410100.0
重庆赛力斯新能源汽车设计院有限公司,402247.0
陕西交通控股集团有限公司,100045.0
山东博安智能科技股份有限公司,610039.0
山东双利电子工程有限公司,100045.0
李云龙,518100.0
国能宁夏供热有限公司,102488.0
广东南华工商职业学院,223400.0
中兴协力（山东）数字科技集团有限公司,330000.0
威海职业学院（威海市技术学院）,200092.0
豆黄金食品有限公司,510000.0
河南盖银信息技术有限公司,361006.0
中铁七局集团武汉工程有限公司,510060.0
苏州固韧纳米材料技术有限公司,510000.0
重庆大宽科技发展有限公司,300222.0
苏州元仪达智能装备科技有限公司,230088.0
河南省耿力工程设备有限公司,410114.0
中建电子信息技术有限公司,510000.0
山西省交通运输安全应急保障技术中心（有限公司）,100089.0
紫光路安科技有限公司,430062.0
湖北工程学院,401331.0
山东铁路投资控股集团有限公司,100083.0
山东省路桥工程设计咨询有限公司,510507.0
徐磊,400074.0
辽宁英华纺织服饰集团有限公司,410114.0
GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP LTD,610000.0
LIU SHICHANG,210006.0
LIU TRAVIS,123000.0
LIU YUN,510000.0
JIANGSU TIANYI ULTRA FINE METAL POWDER CO LTD,100018.0
SHANGHAI YUNDUN INFORMATION TECH CO LTD,610083.0
浪潮云信息技术股份公司,102200.0
国网湖南省电力有限公司,210043.0
国网湖南省电力有限公司长沙供电分公司,430312.0
重庆华邦制药有限公司,250101.0
南方电网调峰调频发电有限公司,710065.0
华荣科技股份有限公司,400010.0
云南省林业和草原科学院,65201.0
中煤江南建设发展集团有限公司,518000.0
徐工集团工程机械股份有限公司科技分公司,250101.0
中铁十六局集团地铁工程有限公司,430000.0
中铁十一局集团汉江重工有限公司,101117.0
河南辉煌科技股份有限公司,250101.0
戈兰·斯帕索夫斯基,400023.0
中国测绘科学研究院,430205.0
张晓宇,250061.0
山东水总有限公司,100036.0
珠海大横琴科技发展有限公司,473000.0
袁文强,618000.0
SANECHIPS TECH CO LTD,210000.0
中国船舶集团有限公司第七一一研究所,610039.0
辽宁省有色地质一〇一队有限责任公司,211899.0
山东亿合达环保科技有限公司,30024.0
四川省铁路建设有限公司,362000.0
郑凯,150001.0
北京思维实创科技有限公司,363007.0
济南市勘察测绘研究院,610041.0
惠州凯恩德精密工业有限公司,221000.0
亿茂环境科技股份有限公司,315177.0
芜湖宏景电子股份有限公司,
扬州工业职业技术学院,430074.0
象山电力实业有限公司,518000.0
中铁四局集团物资工贸有限公司,211189.0
安徽立卓智能电网科技有限公司,830002.0
郑州思柘物联科技有限公司,100124.0
UNIV NORTHEASTERN,200235.0
南京景泓智垚电子科技有限公司,221000.0
BEA系统公司,671000.0
中铁九局集团有限公司,331700.0
中铁九局集团第三建设有限公司,730000.0
苏州工业园区测绘地理信息有限公司,621000.0
中誉设计有限公司深圳分公司,224021.0
深圳技术大学,215332.0
广东中网电力有限公司,100083.0
中铁七局集团西安铁路工程有限公司,550081.0
中国水利水电第十四工程局有限公司,100081.0
中铁二院昆明勘察设计研究院有限责任公司,518000.0
枣庄矿业（集团）有限责任公司蒋庄煤矿,100085.0
杭州无限环境设计工程有限公司,410205.0
中车长春轨道客车股份有限公司,510630.0
燕山大学,310014.0
航天宏图信息技术股份有限公司,610031.0
SHANGHAI DROIDMEDS MEDICAL CO LTD,250061.0
中铁长安重工有限公司,250012.0
江苏今创车辆有限公司,510000.0
江苏今创交通设备有限公司,523808.0
广东云下汇金科技有限公司,100043.0
中电建（广州）轨道交通建设有限公司,230000.0
中电建铁路建设投资集团有限公司,300130.0
长春光华学院,214000.0
GUANGZHOU DEKE INVEST CONSULTING LTD,100083.0
中煤第三建设（集团）有限责任公司,250101.0
中国工商银行股份有限公司,100086.0
北京建筑大学,213000.0
深圳湃诺瓦医疗科技有限公司,430063.0
珠海星云智联科技有限公司,412007.0
丽水全智电子科技有限公司,
杭州杰通工程技术有限公司,510630.0
洛阳高飞桥隧机械股份有限公司,450001.0
国网江苏省电力有限公司南京供电分公司,50000.0
INST OF MICROELECTRONICS CAS,312001.0
重庆灿远科技有限公司,400060.0
江西路通科技有限公司,410082.0
浙江乐思达消防电器有限公司,430074.0
陕西新煋信息技术有限公司,14030.0
中吉创新技术（深圳）有限公司,430212.0
北京交跃通达检测科技有限公司,201802.0
北京中鼎昊硕科技有限责任公司,250000.0
中国华能集团有限公司,830000.0
西安热工研究院有限公司,201619.0
天津华能杨柳青热电有限责任公司,430070.0
云南省交通规划设计研究院股份有限公司,30000.0
南京先智数字科技有限公司,50013.0
国家石油天然气管网集团有限公司科学技术研究总院分公司,402760.0
国家石油天然气管网集团有限公司,211899.0
应急管理部四川消防研究所,336000.0
广西新发展交通集团有限公司,210000.0
江苏宝利国际投资股份有限公司,650000.0
江苏宝利路面材料技术有限公司,475000.0
无锡牧宇智能科技有限公司,510000.0
河南博洋轨道装备有限公司,225000.0
中铁一局集团新运工程有限公司,518000.0
中铁十六局集团第五工程有限公司,402460.0
中交第三航务工程局有限公司阳江分公司,710075.0
中交三航局南方工程有限公司,200092.0
中交第三航务工程局有限公司江苏分公司,314100.0
北京中消睿安科技发展有限公司,100193.0
中船第九设计研究院工程有限公司,710065.0
上海久聚海洋工程技术有限公司,200092.0
梵迩佳智能科技有限公司,100083.0
品茗科技股份有限公司,250000.0
北京星侍科技有限公司,64199.0
GUIZHOU TRANSP PLANNING SURVEY AND DESIGN INSTITUTE CO LTD,264005.0
交通运输部规划研究院,350000.0
江苏博崴特电子科技有限责任公司,410200.0
云南酷联科技有限公司,650000.0
北京天维信通科技股份有限公司,310058.0
武汉未来幻影科技有限公司,330025.0
丁隆基,315100.0
MENG WEIPING,100000.0
银川英奥特自控股份有限公司,430000.0
长沙威肯多智能科技有限公司,53000.0
国重（昆山）航空智能科技有限责任公司,710000.0
北京尚行德智软件技术有限公司,402260.0
南京城铁信息技术有限公司,710068.0
广东省第一建筑工程有限公司,330000.0
中山尚起照明科技有限公司,266031.0
山西天地煤机装备有限公司,610011.0
中国煤炭科工集团太原研究院有限公司,201100.0
河南省城乡规划设计研究总院股份有限公司,50051.0
横店集团得邦照明股份有限公司,201206.0
国网湖北省电力有限公司武汉供电公司,101100.0
江西省交通投资集团有限责任公司项目建设管理公司,730020.0
广东省源天工程有限公司,430402.0
广西机械工业研究院有限责任公司,541004.0
江苏航运职业技术学院,201900.0
辽宁省交通规划设计院有限责任公司,223400.0
国网山东省电力公司经济技术研究院,510000.0
洛阳德恒机械有限公司,518000.0
成都锐龙机械制造有限公司,657100.0
山东大学深圳研究院,310051.0
SHIDA NEW MAT SHENZHEN CO LTD,450000.0
艾利森电话股份有限公司,100124.0
十堰信邦工贸有限公司,250101.0
武汉毫米信息技术有限公司,400020.0
浙江咏合市政园林工程有限公司,226019.0
辽宁科技大学,310000.0
洛阳兴坤隧道工程机械有限公司,430023.0
杨维彬,50000.0
江苏森海电气有限公司,528000.0
CHINA UNIONPAY CO LTD,215557.0
云南建投建筑机械有限公司,100020.0
湖北能源集团罗田平坦原抽水蓄能有限公司,
中国电建集团中南勘测设计研究院有限公司,250300.0
NEW UNITED RAIL TRANSIT TECH CO LTD,361000.0
杭州华炳电子科技有限公司,677000.0
CHEN FANMIN,430048.0
LV ZHIYONG,610000.0
ZHANG JIANFENG,361000.0
XUE BAIHUA,200436.0
KYLAND TECHNOLOGY CO LTD,430063.0
泉州华威国维电子科技有限公司,330038.0
SHANDONG QIHE CLOUD SHUTTLE LOGISTICS TECH CO LTD,17100.0
江苏智能无人装备产业创新中心有限公司,110001.0
四川长讯信息技术有限公司,710016.0
中国联合网络通信有限公司研究院,100038.0
重庆数智融合创新科技有限公司,523000.0
BEIJING DADI ZONGHENG TECH CO LTD,
UNIV NORTH CHINA ELECTRIC POWER,610000.0
中交二航局第四工程有限公司,362500.0
敬琳茜,610000.0
河北联冠科技有限公司,518109.0
长沙云软信息技术有限公司,
西安千方环保科技有限责任公司,200092.0
深圳市特区铁工建设集团有限公司,510540.0
山东易广建筑模板有限公司,330025.0
杭州南合医疗科技有限公司,221116.0
ZHENGZHOU YUTONG BUS CO LTD,65800.0
LI HUIXIAN,650000.0
ZHANG LEI,102604.0
LI FEI,100854.0
金华市新视线建设有限公司,116024.0
成都吉联达科技有限公司,200135.0
中铁武汉电气化局集团有限公司,523808.0
浙江交投高速公路运营管理有限公司丽水管理处,100089.0
中铁三局集团第五工程有限公司,101117.0
东莞市晶博光电股份有限公司,363801.0
招商局公路网络科技控股股份有限公司,100144.0
中国建筑技术集团有限公司,301739.0
铁科院（北京）工程咨询有限公司,650051.0
亿咖通（湖北）技术有限公司,250101.0
福建省高速公路联网运营有限公司,650217.0
深圳市城市交通规划设计研究中心股份有限公司,610031.0
国网湖北省电力有限公司,100084.0
四川东泉机械设备制造有限公司,312300.0
聊城市瀚格智能科技有限公司,110001.0
广西交通投资集团百色高速公路运营有限公司靖西分公司,100000.0
中国海洋大学,100013.0
广东电网有限责任公司汕头供电局,610000.0
国网安徽省电力有限公司安庆供电公司,710068.0
中铁七局集团第三工程有限公司,730000.0
张瑞,116000.0
中交三公局第六工程（河北）有限公司,300222.0
电子科技大学长三角研究院（湖州）,430074.0
南昌科能城轨技术有限公司,30000.0
重庆交通建设（集团）有限责任公司,510275.0
中国铁路兰州局集团有限公司武威工务段,450000.0
HAIHUA ELECTRONICS ENTPR CHINA CORPORATION,210000.0
FU CHAOPIN,44000.0
宁波大学,410129.0
广州友智电气技术有限公司,300203.0
武汉博易讯信息科技有限公司,318000.0
河南永泽环境科技有限公司,250023.0
北京建工集团有限责任公司,430000.0
国网江苏省电力有限公司建设分公司,102600.0
英科有限公司,518057.0
广州隧华智慧交通科技有限公司,212000.0
山东汇通建设集团有限公司,361000.0
济南城建集团有限公司,523808.0
山东汇友市政园林集团有限公司,518057.0
